row_type,condition,prompt_id,seed,audio_path,raw_prompt,prompt_text,reasoning,reasoning_tags,structured_json,loudness_variance,spectral_centroid_variance,embedding_similarity,fad,loudness_variance_mean,loudness_variance_variance,spectral_centroid_variance_mean,spectral_centroid_variance_variance,embedding_similarity_mean,embedding_similarity_variance,fad_mean,fad_variance
per_audio,cot,urban,1001,outputs/cot/cot_urban_1001.wav,"night city ambience, distant traffic, occasional siren, quiet streets, calm mood","Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo","{""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}",calm; city; distant traffic; occasional siren; quiet streets,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""far"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""distant traffic"", ""weather"": ""clear"", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet streets"", ""sound_sources_secondary"": ""occasional siren"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""city"", ""time_of_day"": ""night"", ""cot_trace"": {""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}, ""reasoning_tags"": [""calm"", ""city"", ""distant traffic"", ""occasional siren"", ""quiet streets""]}",0.0015604246873408556,1653182.2773662386,,,,,,,,,,
per_audio,cot,urban,1002,outputs/cot/cot_urban_1002.wav,"night city ambience, distant traffic, occasional siren, quiet streets, calm mood","Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo","{""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}",calm; city; distant traffic; occasional siren; quiet streets,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""far"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""distant traffic"", ""weather"": ""clear"", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet streets"", ""sound_sources_secondary"": ""occasional siren"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""city"", ""time_of_day"": ""night"", ""cot_trace"": {""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}, ""reasoning_tags"": [""calm"", ""city"", ""distant traffic"", ""occasional siren"", ""quiet streets""]}",0.0027378045488148928,10500004.477437144,,,,,,,,,,
per_audio,cot,urban,1003,outputs/cot/cot_urban_1003.wav,"night city ambience, distant traffic, occasional siren, quiet streets, calm mood","Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo","{""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}",calm; city; distant traffic; occasional siren; quiet streets,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""far"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""distant traffic"", ""weather"": ""clear"", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet streets"", ""sound_sources_secondary"": ""occasional siren"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""city"", ""time_of_day"": ""night"", ""cot_trace"": {""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}, ""reasoning_tags"": [""calm"", ""city"", ""distant traffic"", ""occasional siren"", ""quiet streets""]}",0.002175666857510805,3349709.951592018,,,,,,,,,,
per_audio,cot,urban,1004,outputs/cot/cot_urban_1004.wav,"night city ambience, distant traffic, occasional siren, quiet streets, calm mood","Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo","{""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}",calm; city; distant traffic; occasional siren; quiet streets,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""far"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""distant traffic"", ""weather"": ""clear"", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet streets"", ""sound_sources_secondary"": ""occasional siren"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""city"", ""time_of_day"": ""night"", ""cot_trace"": {""loopability_risk"": ""low"", ""spot_layer"": """", ""control_decisions"": [""avoid close traffic noise"", ""minimize siren exposure"", ""use wide stereo for distant traffic""], ""foreground_background_tendency"": ""calm"", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""city"", ""stationarity_variability"": ""low""}, ""reasoning_tags"": [""calm"", ""city"", ""distant traffic"", ""occasional siren"", ""quiet streets""]}",0.001828779117204249,1312909.4762674847,,,,,,,,,,
per_audio,baseline,indoor,1000,outputs/baseline/baseline_indoor_1000.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","library ambience, page turning, soft footsteps, quiet environment, low noise",,,,0.001553318346850574,2540355.6438197703,,,,,,,,,,
per_audio,baseline,indoor,1001,outputs/baseline/baseline_indoor_1001.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","library ambience, page turning, soft footsteps, quiet environment, low noise",,,,0.001112129888497293,5268018.58812463,,,,,,,,,,
per_audio,baseline,indoor,1002,outputs/baseline/baseline_indoor_1002.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","library ambience, page turning, soft footsteps, quiet environment, low noise",,,,0.00011493197234813124,2207658.175000939,,,,,,,,,,
per_audio,baseline,indoor,1003,outputs/baseline/baseline_indoor_1003.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","library ambience, page turning, soft footsteps, quiet environment, low noise",,,,0.0004878856707364321,2757760.3170052352,,,,,,,,,,
per_audio,baseline,indoor,1004,outputs/baseline/baseline_indoor_1004.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","library ambience, page turning, soft footsteps, quiet environment, low noise",,,,0.0006075045675970614,6214787.915466165,,,,,,,,,,
per_audio,structured,indoor,1000,outputs/structured/structured_indoor_1000.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": """", ""distance_profile"": ""low noise"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": """", ""sao_prompt"": ""Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": """", ""acoustic_properties"": """", ""mood"": """", ""environment"": """", ""time_of_day"": """"}",8.57504564919509e-05,8587669.99526739,,,,,,,,,,
per_audio,structured,indoor,1001,outputs/structured/structured_indoor_1001.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": """", ""distance_profile"": ""low noise"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": """", ""sao_prompt"": ""Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": """", ""acoustic_properties"": """", ""mood"": """", ""environment"": """", ""time_of_day"": """"}",0.0005019883974455297,7345713.4501764905,,,,,,,,,,
per_audio,structured,indoor,1002,outputs/structured/structured_indoor_1002.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": """", ""distance_profile"": ""low noise"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": """", ""sao_prompt"": ""Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": """", ""acoustic_properties"": """", ""mood"": """", ""environment"": """", ""time_of_day"": """"}",0.0001303945027757436,4894509.536969824,,,,,,,,,,
per_audio,structured,indoor,1003,outputs/structured/structured_indoor_1003.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": """", ""distance_profile"": ""low noise"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": """", ""sao_prompt"": ""Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": """", ""acoustic_properties"": """", ""mood"": """", ""environment"": """", ""time_of_day"": """"}",0.0003982051566708833,7857585.010343361,,,,,,,,,,
per_audio,structured,indoor,1004,outputs/structured/structured_indoor_1004.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": """", ""distance_profile"": ""low noise"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": """", ""sao_prompt"": ""Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": """", ""acoustic_properties"": """", ""mood"": """", ""environment"": """", ""time_of_day"": """"}",0.00034361000871285796,5827061.097939141,,,,,,,,,,
per_audio,cot,indoor,1000,outputs/cot/cot_indoor_1000.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}",quiet environment; low noise; page turning; soft footsteps,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""indoor built environment"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""quiet environment"", ""low noise"", ""page turning"", ""soft footsteps""]}",7.851864211261272e-05,7106308.456649788,,,,,,,,,,
per_audio,cot,indoor,1001,outputs/cot/cot_indoor_1001.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}",quiet environment; low noise; page turning; soft footsteps,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""indoor built environment"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""quiet environment"", ""low noise"", ""page turning"", ""soft footsteps""]}",0.0001289112988160923,2710129.176403691,,,,,,,,,,
per_audio,cot,indoor,1002,outputs/cot/cot_indoor_1002.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}",quiet environment; low noise; page turning; soft footsteps,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""indoor built environment"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""quiet environment"", ""low noise"", ""page turning"", ""soft footsteps""]}",0.00011886322317877784,9007511.950862011,,,,,,,,,,
per_audio,cot,indoor,1003,outputs/cot/cot_indoor_1003.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}",quiet environment; low noise; page turning; soft footsteps,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""indoor built environment"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""quiet environment"", ""low noise"", ""page turning"", ""soft footsteps""]}",0.00012427540787030011,10253532.848315606,,,,,,,,,,
per_audio,cot,indoor,1004,outputs/cot/cot_indoor_1004.wav,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}",quiet environment; low noise; page turning; soft footsteps,"{""temporal_evolution"": ""static"", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""page turning"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""quiet environment"", ""sound_sources_secondary"": ""soft footsteps"", ""negative_prompt"": """", ""stereo_width"": ""moderate"", ""acoustic_properties"": """", ""mood"": ""calm"", ""environment"": ""indoor built environment"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""minimize page turning noise"", ""use soft floor materials to reduce footsteps noise"", ""place sound sources away from the listener""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""indoor built environment"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""quiet environment"", ""low noise"", ""page turning"", ""soft footsteps""]}",6.163811485748738e-05,8969538.266129123,,,,,,,,,,
per_audio,baseline,acoustic-heavy,1000,outputs/baseline/baseline_acoustic-heavy_1000.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound",,,,0.0001287174818571657,2115748.8501181407,,,,,,,,,,
per_audio,baseline,acoustic-heavy,1001,outputs/baseline/baseline_acoustic-heavy_1001.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound",,,,0.00016591853636782616,2378266.7592786835,,,,,,,,,,
per_audio,baseline,acoustic-heavy,1002,outputs/baseline/baseline_acoustic-heavy_1002.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound",,,,4.966392589267343e-05,7047011.673122142,,,,,,,,,,
per_audio,baseline,acoustic-heavy,1003,outputs/baseline/baseline_acoustic-heavy_1003.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound",,,,0.00011109704792033881,6377297.843956505,,,,,,,,,,
per_audio,baseline,acoustic-heavy,1004,outputs/baseline/baseline_acoustic-heavy_1004.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound",,,,0.00018649188859853894,5155619.714764596,,,,,,,,,,
